,50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
2455,,,,,,,"[39.9, 39.9]",,,,,,,,,,,3.908031,,,,,,,,,,,,f508ea77-6f2a-4dd7-9c11-158fa862e635,2509,,,"[36.2, 46.5]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Cattermole,10783.0,Center Defensive Midfield,135,Sunderland,41,"['2f8a013d-bcf0-4ab5-a79b-a9899f528f64', 'd5888b76-6045-4eab-8c89-b60cfbf55648', 'f0719408-335f-44be-b47e-a40eff8ac7b9']",42,,,,,,,,,,,,,,,,Sunderland,41,00:20:42.838,Carry,True
2456,,,,,,,"[39.2, 64.3]",,,,,,,,,,,0.08,,,,,,,,,,,,40d8b808-19a6-4e60-82fd-08c0ee3ea85e,2513,,,"[39.2, 64.3]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Jones,10503.0,Right Back,135,Sunderland,41,"['257473bc-3b71-428b-b3ec-1052d1f72d7f', 'fc36522d-8a04-4a8f-ac20-8bcc63adec50']",48,,,,,,,,,,,,,,,,Sunderland,41,00:20:48.305,Carry,
2457,,,,,,,"[55.8, 31.5]",,,,,,,,,,,1.342531,,,,,,,,,,,,6d379fc5-483e-47e7-a2ee-ff1b50e055b6,2517,,,"[58.0, 29.3]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Left Defensive Midfield,136,Manchester United,39,"['686434e2-f37a-45f3-a24d-c99532b2e0d5', 'b0974552-ddaf-4e24-ab03-ab37ebb77d60']",50,,,,,,,,,,,,,,,,Manchester United,39,00:20:50.000,Carry,
2458,,,,,,,"[80.9, 36.4]",,,,,,,,,,,7.435075,,,,,,,,,,,,29b4ae17-99d3-4771-a976-e7e39489a7f6,2520,,,"[63.6, 57.2]",3754008,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,136,Manchester United,39,"['a1162277-f31c-4ba0-8644-304171566052', 'db68ffc4-1925-4a01-858d-7e73cd39d6ca']",53,,,,,,,,,,,,,,,,Manchester United,39,00:20:53.039,Carry,
2459,,,,,,,"[71.2, 33.4]",,,,,,,,,,,0.846594,,,,,,,,,,,,2c003a9c-ee6c-4daa-9468-80bb04ef552f,2523,,,"[71.5, 33.4]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,136,Manchester United,39,"['0bb5b4a4-a578-4f87-901f-aab656003724', '53bd7762-32cb-4285-80c9-c0f58f84b196']",1,,,,,,,,,,,,,,,,Manchester United,39,00:21:01.860,Carry,
2460,,,,,,,"[95.0, 34.7]",,,,,,,,,,,2.781641,,,,,,,,,,,,3cf8a451-a5fe-4edc-af53-aad812e9f049,2526,,,"[87.1, 36.7]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,136,Manchester United,39,"['5088842d-7757-490b-ba4e-01921b3b03f6', '9e63cf41-eae4-46d2-8cff-eff02b92e8fb', 'a8552ccf-29f0-465a-8f89-4d4fdde8ad19']",3,,,,,,,,,,,,,,,,Manchester United,39,00:21:03.314,Carry,True
2461,,,,,,,"[99.4, 27.4]",,,,,,,,,,,1.243712,,,,,,,,,,,,9caa1fc0-482c-47d1-8c71-56526badd3f1,2531,,,"[102.0, 25.9]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,136,Manchester United,39,"['ce56d38f-2440-4997-9936-3552db9202f7', 'ed7ade41-daed-4416-8273-2173fdfde310', 'f02dfdea-f6ae-436e-8b3c-4d872ebc9462']",6,,,,,,,,,,,,,,,,Manchester United,39,00:21:06.994,Carry,True
2462,,,,,,,"[106.3, 27.4]",,,,,,,,,,,3.705067,,,,,,,,,,,,1d012c85-c0c6-4831-9f06-86ab32fd49d4,2536,,,"[102.1, 8.2]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,136,Manchester United,39,"['205f9b5f-de2c-43f8-baea-6fcf621bbdea', '7cfe779d-c2ff-433c-8276-e73d63c5bc9c', 'c2f2c82d-ccd0-49c6-bed2-fa7aedc7f6a3']",10,,,,,,,,,,,,,,,,Manchester United,39,00:21:10.642,Carry,True
2463,,,,,,,"[20.2, 45.9]",,,,,,,,,,,3.0442,,,,,,,,,,,,3e53b5df-9891-4e54-a4ef-08e15ac436d3,2541,,,"[13.8, 52.7]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,137,Sunderland,41,"['25f1f0ca-7bf6-4511-8969-92ae24ed6eab', '912163ac-f088-4402-ba8a-20dcb339a87b']",14,,,,,,,,,,,,,,,,Sunderland,41,00:21:14.348,Carry,
2464,,,,,,,"[56.5, 74.2]",,,,,,,,,,,3.828849,,,,,,,,,,,,09b659e6-997f-4c35-97a1-bd1374f7b17c,2544,,,"[35.7, 67.8]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Right Midfield,137,Sunderland,41,"['46b87184-6aae-45eb-8654-a4d957aec68c', '5424f292-ba65-4133-a849-39596f3a0762']",19,,,,,,,,,,,,,,,,Sunderland,41,00:21:19.268,Carry,
2465,,,,,,,"[113.8, 74.5]",,,,,,,,,,,5.874548,,,,,,,,,,,,932e47a6-45e3-4a45-87e5-edc5aa4c10aa,2547,,,"[89.5, 54.2]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,137,Sunderland,41,"['413db1ec-01af-4b96-bbc0-75efd3305139', '49935c0f-0532-468a-ba1e-81e26496e929', '53c9e7a3-def8-4348-a56d-173f073fe19d']",25,,,,,,,,,,,,,,,,Sunderland,41,00:21:25.548,Carry,True
2466,,,,,,,"[21.5, 13.6]",,,,,,,,,,,5.585098,,,,,,,,,,,,1a65b5cd-a8e9-480d-9ca4-299339f93848,2551,,,"[6.3, 5.6]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Smalling,10958.0,Right Center Back,138,Manchester United,39,"['1668be65-ba0c-4b85-a79d-f0a479da3235', '811336f3-2662-40d0-b658-958779d05f02']",31,,,,,,,,,,,,,,,,Manchester United,39,00:21:31.423,Carry,
2467,,,,,,,"[29.8, 24.8]",,,,,,,,,,,0.860697,,,,,,,,,,,,73a2566f-d1fb-433d-bced-b2ca41f0595c,2554,,,"[28.2, 22.9]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,138,Manchester United,39,"['4f710a92-1d4e-4829-94e4-327b60eb70bd', 'b5ab02d2-b121-49a9-9024-5263d93cca71']",38,,,,,,,,,,,,,,,,Manchester United,39,00:21:38.825,Carry,
2468,,,,,,,"[38.5, 24.0]",,,,,,,,,,,0.079838,,,,,,,,,,,,338aa018-3733-4dcc-ba7c-c13ac10e94ce,2559,,,"[38.0, 24.4]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,138,Manchester United,39,"['10f0dedb-e8a7-48c2-96d0-f693bae208c7', '835f0976-ab7a-428c-a0a1-8932af477894']",41,,,,,,,,,,,,,,,,Manchester United,39,00:21:41.919,Carry,
2469,,,,,,,"[86.6, 28.2]",,,,,,,,,,,2.626769,,,,,,,,,,,,2d1c4899-6929-41be-a719-410a7d4989e8,2562,,,"[71.2, 34.2]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,138,Manchester United,39,"['2b2e2496-2c2a-4411-956e-91fb3843e6aa', '4cbc3ae8-4a81-4f90-9941-c9699781c243']",43,,,,,,,,,,,,,,,,Manchester United,39,00:21:43.987,Carry,
2470,,,,,,,"[104.0, 42.5]",,,,,,,,,,,1.090676,,,,,,,,,,,,486df980-5afb-4476-9cea-5dccadf75520,2565,,,"[99.0, 44.8]",3754008,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,138,Manchester United,39,"['44254f0b-1243-4319-9ba1-afce579dbafb', 'ed175b95-5360-4ed1-ad00-25aa53bf6867']",47,,,,,,,,,,,,,,,,Manchester United,39,00:21:47.901,Carry,
2471,,,,,,,"[47.1, 6.4]",,,,,,,,,,,2.163925,,,,,,,,,,,,f5686b64-5d32-494e-9eb5-fc87a2508a3f,2575,,,"[46.8, 7.5]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Memphis Depay,2988.0,Left Wing,141,Manchester United,39,"['31d75b1b-0bfb-4357-b765-ebf3a63eb1a0', '6cb125c9-897f-4446-9a33-b208f3b43bbb', 'f5547e8d-e7f6-4371-baab-edd0faa0c236']",6,,,,,,,,,,,,,,,,Manchester United,39,00:23:06.311,Carry,True
2472,,,,,,,"[33.9, 38.8]",,,,,,,,,,,5.63676,,,,,,,,,,,,b92a538b-847b-4557-821c-a22bbac52631,2579,,,"[27.1, 24.0]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chris Smalling,10958.0,Right Center Back,141,Manchester United,39,"['664a242a-0cfa-48f7-b9a5-43ecda475c6e', '6fc6c382-8655-4338-b66f-f78a48d6633c']",9,,,,,,,,,,,,,,,,Manchester United,39,00:23:09.679,Carry,
2473,,,,,,,"[39.6, 45.2]",,,,,,,,,,,1.473541,,,,,,,,,,,,43b1f7f8-4fa3-4ef2-9dab-87f8d942876d,2582,,,"[37.7, 39.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Schneiderlin,3600.0,Left Defensive Midfield,141,Manchester United,39,"['163e4fb0-dc8a-4c2d-9600-97e3b83f1b66', '80d0b5f2-b82c-4bb3-b6af-909546e766d1']",15,,,,,,,,,,,,,,,,Manchester United,39,00:23:15.939,Carry,
2474,,,,,,,"[56.9, 78.0]",,,,,,,,,,,1.021336,,,,,,,,,,,,f6d0f81a-6fd0-4f00-a0a2-209ff65714c9,2585,,,"[54.2, 79.4]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Antonio Valencia Mosquera,3267.0,Right Back,141,Manchester United,39,"['b6bc961a-fbc7-4f75-af9a-03c82a42e935', 'e45d2552-3bfa-4d42-b153-9a90626628ac']",20,,,,,,,,,,,,,,,,Manchester United,39,00:23:20.006,Carry,
2475,,,,,,,"[98.7, 78.0]",,,,,,,,,,,5.481081,,,,,,,,,,,,c71e1874-7061-4915-a818-04f7a912816e,2589,,,"[91.8, 75.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anthony Martial,20039.0,Center Forward,141,Manchester United,39,"['1a8387c0-d776-4703-ab65-a08cc54c966d', '56691028-d358-4b57-9860-0e708ef30768', 'c97325f3-6567-474a-be06-8a2c915e40fc']",23,,,,,,,,,,,,,,,,Manchester United,39,00:23:23.844,Carry,True
2476,,,,,,,"[92.0, 73.1]",,,,,,,,,,,0.180522,,,,,,,,,,,,2be404d4-887c-4048-85f4-58582a9c9ca2,2592,,,"[90.1, 73.1]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Manuel Mata García,3294.0,Right Wing,141,Manchester United,39,"['b2f87fc3-fc49-4aef-b466-e7f332f38dcb', 'e5b71b6f-7ab2-494f-a03b-9f10afc1f8bb']",30,,,,,,,,,,,,,,,,Manchester United,39,00:23:30.248,Carry,
2477,,,,,,,"[87.7, 75.3]",,,,,,,,,,,2.446346,,,,,,,,,,,,37202f59-e5a8-405e-8cd9-1d054082e6c5,2595,,,"[88.5, 79.4]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Antonio Valencia Mosquera,3267.0,Right Back,141,Manchester United,39,"['6a529538-59ab-446f-a204-28b24cdcfb78', 'acd293c1-6b70-423e-95a2-baa5073a7eb5']",31,,,,,,,,,,,,,,,,Manchester United,39,00:23:31.732,Carry,
2478,,,,,,,"[76.4, 75.6]",,,,,,,,,,,3.900775,,,,,,,,,,,,e1df8d5e-fc84-480b-b058-ea97d3e17c11,2598,,,"[71.5, 77.1]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Schneiderlin,3600.0,Left Defensive Midfield,141,Manchester United,39,"['515ee169-2c14-4bee-a95c-1270ce9e3059', 'cac090b4-d053-4244-adb9-ec9fb833a9c0', 'e9e1f027-459f-420e-ad76-495eeea3fd24']",36,,,,,,,,,,,,,,,,Manchester United,39,00:23:36.234,Carry,True
2479,,,,,,,"[95.6, 74.8]",,,,,,,,,,,0.401498,,,,,,,,,,,,c299bb3e-00a2-4d48-8823-f20278f24b3b,2604,,,"[91.5, 76.1]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Morgan Schneiderlin,3600.0,Left Defensive Midfield,141,Manchester United,39,"['4d97999c-ab0c-4995-bb6a-0ffa2fefa2d8', 'e7634089-8bff-46cd-8e1b-450678226f09']",41,,,,,,,,,,,,,,,,Manchester United,39,00:23:41.929,Carry,
2480,,,,,,,"[111.0, 55.3]",,,,,,,,,,,2.072739,,,,,,,,,,,,10585d0a-c5aa-4356-8402-07462142350c,2607,,,"[96.9, 59.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Anthony Martial,20039.0,Center Forward,141,Manchester United,39,"['083d6825-f8bb-4659-8061-465d44f2fefe', '1257e221-5bc4-41f8-b4d6-1a0490240c8f', '60952269-afde-4971-8e5e-e056d59b743e']",43,,,,,,,,,,,,,,,,Manchester United,39,00:23:43.146,Carry,True
2481,,,,,,,"[98.7, 30.1]",,,,,,,,,,,5.323061,,,,,,,,,,,,8e1ec003-9f1a-493d-9180-fd6bcefd6992,2614,,,"[87.4, 52.3]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,141,Manchester United,39,"['056ad1d7-5a7b-44f5-acd0-a7c260e32359', 'd2aae9f1-98cd-4162-88bd-a5712057f0c5']",49,,,,,,,,,,,,,,,,Manchester United,39,00:23:49.460,Carry,
2482,,,,,,,"[101.7, 21.0]",,,,,,,,,,,1.393273,,,,,,,,,,,,ae7ba1ea-6ea9-40b5-a37a-68ae2d4cd455,2617,,,"[101.7, 21.0]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Memphis Depay,2988.0,Left Wing,141,Manchester United,39,"['3a39c322-4fd5-4953-bba5-a0c262556b7d', '4249c097-5d0f-4113-ae06-79756fc865fe']",55,,,,,,,,,,,,,,,,Manchester United,39,00:23:55.798,Carry,
2483,,,,,,,"[84.4, 34.2]",,,,,,,,,,,1.422792,,,,,,,,,,,,966c7cb5-772c-4eb6-986f-0d3a33d0a946,2620,,,"[84.4, 33.9]",3754008,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wayne Mark Rooney,3538.0,Center Attacking Midfield,141,Manchester United,39,"['3dacdbf6-e8c8-496f-98f5-673d0ad042eb', '5d28610a-f82e-4f55-8d31-48399a63cd0c']",58,,,,,,,,,,,,,,,,Manchester United,39,00:23:58.668,Carry,
2484,,,,,,,"[112.6, 64.8]",,,,,,,,,,,5.60252,,,,,,,,,,,,c1d3a9f1-6f66-4f81-9749-3f071062c7a5,2623,,,"[110.1, 63.2]",3754008,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Antonio Valencia Mosquera,3267.0,Right Back,141,Manchester United,39,"['08c7834e-0e4f-4769-82a6-d61bdd04ab02', '508b78c8-6a2e-4311-89ae-50b334aa3ec9', '64c9e3d8-72e4-413c-b693-265ec62dba28']",2,,,,,,,,,,,,,,,,Manchester United,39,00:24:02.459,Carry,True
2485,,,,,,,"[14.0, 39.1]",,,,,,,,,,,2.399996,,,,,,,,,,,,6d8fd690-9d63-4ce6-8de4-b456ffeea5db,2645,,,"[14.0, 39.4]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,146,Sunderland,41,"['ca7dedd2-7b26-4404-9987-028ffc77b9bf', 'f4f9d465-ed18-48c3-8c0b-db6790493f33']",28,,,,,,,,,,,,,,,,Sunderland,41,00:26:28.292,Carry,
2486,,,,,,,"[33.5, 50.0]",,,,,,,,,,,0.858186,,,,,,,,,,,,069f642f-e925-4006-8883-cff334432144,2651,,,"[33.2, 50.0]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John O''Shea,16890.0,Right Center Back,146,Sunderland,41,"['bda64f35-e063-45de-a8b8-fbf323edba51', 'f412858d-a3c9-4f38-ae92-510944c0f3d2']",34,,,,,,,,,,,,,,,,Sunderland,41,00:26:34.072,Carry,
2487,,,,,,,"[44.3, 15.3]",,,,,,,,,,,3.088009,,,,,,,,,,,,39072fd5-a188-474b-9e86-6bcf084477d9,2654,,,"[33.5, 24.8]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,146,Sunderland,41,"['13097d6d-854a-4f22-8fca-0b2a4e7e8675', '3cef6931-b422-4d61-af69-574500dcf972']",35,,,,,,,,,,,,,,,,Sunderland,41,00:26:35.916,Carry,
2488,,,,,,,"[19.1, 79.4]",,,,,,,,,,,1.906242,,,,,,,,,,,,e511bb65-b98e-4644-b5ea-f44841151192,2657,,,"[33.9, 80.0]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,147,Manchester United,39,"['4a29dc7a-53bc-43a5-af9d-732c439e389b', 'a5629c29-9488-49a0-9e5f-d7cad6301147']",45,,,,,,,,,,,,,,,,Manchester United,39,00:26:45.572,Carry,
2489,,,,,,,"[29.0, 52.0]",,,,,,,,,,,1.347746,,,,,,,,,,,,e8180d01-283a-46c7-b392-e2bd61eb03b6,2661,,,"[36.9, 51.8]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,147,Manchester United,39,"['64c5958b-be73-444a-b317-1a3bf1296e41', '8eb7a84a-2a53-4f9a-a450-59158c14a8ec', 'd85fa55c-c9b8-4b3b-9a67-94f79045aa10']",49,,,,,,,,,,,,,,,,Manchester United,39,00:26:49.341,Carry,True
2490,,,,,,,"[13.3, 33.1]",,,,,,,,,,,0.718375,,,,,,,,,,,,698f0a8b-d221-4a02-ae27-95dc58090a79,2664,,,"[13.9, 32.6]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,147,Manchester United,39,"['305b50e6-e657-4477-b819-b621a2296e11', 'd13445a7-b8b6-4f82-b4c0-20a6d8f207ae']",52,,,,,,,,,,,,,,,,Manchester United,39,00:26:52.745,Carry,
2491,,,,,,,"[45.5, 10.4]",,,,,,,,,,,2.075805,,,,,,,,,,,,f03067cc-07cc-4d36-b2e4-8f730dfd208f,2667,,,"[29.5, 12.0]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Left Back,147,Manchester United,39,"['7c4e0f6c-42e7-44f4-8344-8a633f3f7420', '7cb2826c-9169-4b5b-a4d7-a01f2ef967f7']",54,,,,,,,,,,,,,,,,Manchester United,39,00:26:54.939,Carry,
2492,,,,,,,"[69.6, 15.8]",,,,,,,,,,,2.678403,,,,,,,,,,,,1a4cef20-cd57-4b8c-9cdc-ab95d6f9f71a,2671,,,"[70.7, 9.4]",3754008,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,147,Manchester United,39,"['036a7185-78a9-4b5e-8bf3-b447652d3afb', '234f23d1-79c2-4fb0-8136-dada46a6a955', '72d5f141-8a76-4964-9021-d6481df31e94', 'd085c9c7-ab4b-4177-87f8-511745e57ee2']",59,,,,,,,,,,,,,,,,Manchester United,39,00:26:59.153,Carry,True
2493,,,,,,,"[56.9, 27.9]",,,,,,,,,,,1.037594,,,,,,,,,,,,2a2a8f96-9aaf-4043-aa5b-953b116928aa,2677,,,"[54.5, 24.8]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Right Defensive Midfield,147,Manchester United,39,"['10c6162c-6361-4d38-9d21-88bc1c5dfc87', '45e5e70d-5b28-4aec-b49d-8e4d018fd2b5', '9bc2e783-af10-4996-ab99-ae4b2e52a78f']",3,,,,,,,,,,,,,,,,Manchester United,39,00:27:03.540,Carry,True
2494,,,,,,,"[51.2, 76.4]",,,,,,,,,,,0.989702,,,,,,,,,,,,0ec510eb-2391-4c27-8cf7-1a63ab219e18,2681,,,"[49.6, 75.0]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,147,Manchester United,39,"['93f888f3-484e-410e-87d1-407db692a177', 'bf4e8321-64db-4c6f-af20-8d624d1037d7']",6,,,,,,,,,,,,,,,,Manchester United,39,00:27:06.843,Carry,
2495,,,,,,,"[65.5, 79.4]",,,,,,,,,,,1.420127,,,,,,,,,,,,a862259a-8fd9-46fe-8c60-6423282cbd94,2684,,,"[66.6, 79.1]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,147,Manchester United,39,"['4561f799-2285-472a-9cd0-5d4baef0a460', 'cdef2443-523b-4b54-acb9-6a9d83d8524d']",9,,,,,,,,,,,,,,,,Manchester United,39,00:27:09.378,Carry,
2496,,,,,,,"[90.4, 77.5]",,,,,,,,,,,4.713122,,,,,,,,,,,,9866adcf-9a85-4ff4-bb8d-3fd45e95896c,2687,,,"[91.8, 72.9]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,147,Manchester United,39,"['032f8dae-a4cc-40b9-8326-81c33ad2cad9', '071a5afb-1bc4-47b6-9bd3-86331826e838', 'aeb34375-21e7-4e0c-affb-43e3b4ce2bae']",13,,,,,,,,,,,,,,,,Manchester United,39,00:27:13.154,Carry,True
2497,,,,,,,"[91.2, 66.3]",,,,,,,,,,,0.04,,,,,,,,,,,,171059d9-9f21-4e03-95fb-b8659b4fa4e5,2691,,,"[91.2, 66.3]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,147,Manchester United,39,"['d76052b5-e7ff-4723-bae3-6c51e5255a4a', 'db02dcbe-c416-4a95-b0f7-4f50bff64dfe']",18,,,,,,,,,,,,,,,,Manchester United,39,00:27:18.968,Carry,
2498,,,,,,,"[73.4, 70.1]",,,,,,,,,,,2.188122,,,,,,,,,,,,40b7b932-b9a5-4c07-9ba0-6cfcd199fc57,2694,,,"[75.6, 71.8]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Left Defensive Midfield,147,Manchester United,39,"['345434b5-2df7-433b-a5c8-f4ee424d1103', '3decd9ca-6dc1-4b43-aca4-c01bf409d916']",20,,,,,,,,,,,,,,,,Manchester United,39,00:27:20.185,Carry,
2499,,,,,,,"[78.0, 79.0]",,,,,,,,,,,0.851848,,,,,,,,,,,,a44043da-bb68-4078-8721-0cd447c45f39,2697,,,"[79.1, 79.1]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,147,Manchester United,39,"['e9f09349-653b-404d-afa8-79f259e5b63e', 'f824936b-3f12-4f37-875d-cd4550f634fd']",23,,,,,,,,,,,,,,,,Manchester United,39,00:27:23.519,Carry,
2500,,,,,,,"[97.5, 78.0]",,,,,,,,,,,1.472295,,,,,,,,,,,,ac8549f6-7cd2-4490-9821-16645ec947df,2700,,,"[91.5, 78.3]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,147,Manchester United,39,"['bccb136d-b6d5-4103-9c95-5ee5bd87ce9f', 'd939fa7a-b75d-4d74-908e-b6ced49e8ff7']",25,,,,,,,,,,,,,,,,Manchester United,39,00:27:25.684,Carry,
2501,,,,,,,"[102.8, 57.5]",,,,,,,,,,,0.00823,,,,,,,,,,,,af1850a9-c3cc-4846-8b07-397ed5763cf0,2703,,,"[102.1, 57.2]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,147,Manchester United,39,"['2d377e18-d8af-40d2-8603-1fb76d9d9745', '8f7cc5e8-f02a-41af-809e-3f9c7d2f4b85']",28,,,,,,,,,,,,,,,,Manchester United,39,00:27:28.222,Carry,
2502,,,,,,,"[46.7, 17.6]",,,,,,,,,,,4.630848,,,,,,,,,,,,194417f8-06c4-4556-ab91-d98915593144,2707,,,"[27.5, 20.3]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Larsson,5617.0,Left Center Midfield,148,Sunderland,41,"['0ba56313-c834-4375-b4af-25fdeb11a388', '99638495-e57d-4c65-a040-41fff836af61']",29,,,,,,,,,,,,,,,,Sunderland,41,00:27:29.832,Carry,
2503,,,,,,,"[41.3, 4.2]",,,,,,,,,,,3.583756,,,,,,,,,,,,e48fc3e5-49c9-41bd-b3a3-93d1a0fef30d,2710,,,"[49.4, 2.3]",3754008,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Midfield,148,Sunderland,41,"['4b8cf4e9-dc77-469c-976e-afb6e89a3d5f', '6e840f94-8701-46b2-9c79-ac0020324d6f', 'a394337f-c2e7-41b6-885e-96ce5a960423']",35,,,,,,,,,,,,,,,,Sunderland,41,00:27:35.554,Carry,True
